real,approx,threshold,abs_error_percentage,approx paths given
11422.13,11422.13,5.66,0.0,False
9909.03,9909.03,5.48,0.0,False
4824.98,4824.98,5.48,0.0,False
11809.6,11809.6,5.48,0.0,False
6309.27,6462.03,13.41,2.421199282959824,True
-1.0,-1.0,13.41,-0.0,False
-1.0,-1.0,13.41,-0.0,False
11525.43,11525.43,7.17,0.0,False
583.66,583.66,7.17,0.0,False
-1.0,-1.0,7.17,-0.0,False
8126.42,8547.74,9.72,5.1845708196229054,True
10254.91,10597.09,9.72,3.3367430820943365,True
18096.69,18096.69,9.72,0.0,False
3909.77,3909.77,9.72,0.0,False
-1.0,-1.0,8.81,-0.0,False
9907.84,10090.75,8.81,1.8461137846392337,True
3386.06,3386.06,8.81,0.0,False
2954.94,2954.94,12.11,0.0,False
4588.99,4588.99,12.11,0.0,False
-1.0,-1.0,12.11,-0.0,False
-1.0,-1.0,12.51,-0.0,False
5603.53,5603.53,12.51,0.0,False
-1.0,-1.0,12.51,-0.0,False
17039.42,17145.09,10.91,0.6201502163806156,True
4906.68,5124.8,10.91,4.445368354977294,True
-1.0,-1.0,10.91,-0.0,False
5695.68,5811.54,10.91,2.034173268161127,True
7148.84,7148.84,5.67,0.0,False
-1.0,-1.0,5.67,-0.0,False
15459.22,15459.22,5.67,0.0,False
11078.26,11078.26,5.67,0.0,False
4740.83,4740.83,13.43,0.0,False
10703.0,10738.1,12.88,0.32794543585910835,True
10681.2,10812.44,12.88,1.2287008950305187,True
-1.0,-1.0,13.26,-0.0,False
4616.87,4616.87,13.26,0.0,False
-1.0,-1.0,13.26,-0.0,False
4922.23,5121.21,13.26,4.042476682316765,True
4748.96,4748.96,11.14,0.0,False
6157.86,6157.86,11.14,0.0,False
8811.71,8811.71,11.14,0.0,False
8845.44,8845.44,6.54,0.0,False
8038.93,8038.93,6.54,0.0,False
8980.89,9242.6,14.94,2.9140764445394716,True
-1.0,-1.0,14.94,-0.0,False
-1.0,-1.0,7.9,-0.0,False
9454.91,9454.91,7.9,0.0,False
-1.0,-1.0,7.9,-0.0,False
9781.04,10036.44,8.86,2.6111742718565676,True
8584.61,8584.61,8.86,0.0,False
18458.32,18898.41,8.86,2.384236485227259,True
-1.0,-1.0,10.96,-0.0,False
19532.56,19532.56,13.01,0.0,False
9104.57,9258.46,9.3,1.690250061232979,True
12791.85,12791.85,11.04,0.0,False
15055.6,15241.89,11.04,1.2373469008209508,True
17134.97,17588.65,11.04,2.6476848223253397,True
-1.0,-1.0,11.04,-0.0,False
8302.1,8302.1,8.11,0.0,False
14068.59,14068.59,6.67,0.0,False
16371.83,16584.18,8.07,1.2970449851971366,True
3344.84,3344.84,7.78,0.0,False
20023.81,20131.54,7.78,0.5380094996906161,True
17413.01,17656.74,7.09,1.3997005687127224,True
9737.16,9745.6,7.09,0.08667825115331892,True
12405.02,13522.83,14.0,9.01094879331109,True
11590.11,11650.87,14.0,0.5242400632953459,True
15806.63,16135.19,9.33,2.078621439231521,True
-1.0,-1.0,9.33,-0.0,False
10383.57,10464.52,9.33,0.7795969979496524,True
11194.36,11207.28,9.2,0.11541526268585316,True
9563.67,9563.67,5.3,0.0,False
-1.0,-1.0,5.3,-0.0,False
7481.74,7481.74,7.37,0.0,False
6738.12,7071.12,7.37,4.942031308436181,True
10087.86,10583.62,7.37,4.914421889280781,True
14078.2,14782.6,13.84,5.003480558594136,True
6697.56,6778.5,13.84,1.20849981187178,True
-1.0,-1.0,10.95,-0.0,False
7742.16,8287.28,10.95,7.040929146388099,True
3205.06,3205.06,10.95,0.0,False
6810.17,7349.15,7.52,7.914339876978101,True
4306.94,4306.94,7.52,0.0,False
9757.89,10657.99,11.34,9.224330259923,True
-1.0,-1.0,11.34,-0.0,False
9911.39,9911.39,11.34,0.0,False
7926.86,7926.86,13.47,0.0,False
-1.0,-1.0,13.47,-0.0,False
13135.54,13770.3,13.47,4.832386030570485,True
8917.77,9114.01,7.24,2.200550137534381,True
5292.69,5431.57,8.97,2.6239964932765782,True
12253.85,12288.07,8.97,0.2792591716072854,True
-1.0,-1.0,8.09,-0.0,False
7693.39,7693.39,12.69,0.0,False
7147.6,7394.96,12.69,3.4607420672673297,True
9848.2,10225.86,12.69,3.8348124530371015,True
-1.0,-1.0,12.69,-0.0,False
11379.24,11821.72,12.28,3.888484643965674,True
10254.81,10568.31,14.79,3.0571019843371063,True
12190.5,12378.14,14.79,1.5392313686887282,True
8923.74,8923.74,8.4,0.0,False
-1.0,-1.0,8.4,-0.0,False
7812.15,7812.15,8.4,0.0,False
-1.0,-1.0,5.47,-0.0,False
6929.51,6929.51,14.74,0.0,False
6258.36,6258.36,8.12,0.0,False
11309.53,11309.53,8.12,0.0,False
8377.04,8377.04,8.12,0.0,False
6513.37,6513.37,7.32,0.0,False
3867.11,3867.11,7.32,0.0,False
13846.78,14111.71,11.32,1.9132968097998124,True
17074.82,17738.32,9.32,3.885838913675225,True
16320.24,16368.9,14.52,0.298157380038528,True
-1.0,-1.0,14.52,-0.0,False
14881.81,15506.18,11.51,4.195524603526056,True
-1.0,-1.0,11.51,-0.0,False
12234.35,13482.62,11.51,10.202994029106577,True
8844.49,9295.67,11.51,5.1012551317260835,True
-1.0,-1.0,10.9,-0.0,False
13380.22,13446.63,10.9,0.49632965676199536,True
-1.0,-1.0,10.9,-0.0,False
13315.73,13838.52,10.9,3.9261084446740875,True
-1.0,-1.0,10.56,-0.0,False
-1.0,-1.0,10.56,-0.0,False
16726.21,17033.25,10.56,1.8356818430475337,True
14341.4,14835.78,10.56,3.447222725814781,True
3354.6,3367.72,10.25,0.39110475168425124,True
12979.61,13509.29,10.25,4.080862213887785,True
-1.0,-1.0,10.25,-0.0,False
-1.0,-1.0,9.78,-0.0,False
-1.0,-1.0,9.78,-0.0,False
8604.16,8857.84,9.78,2.94834126747992,True
7428.61,7525.48,12.36,1.3040124599353027,True
8772.17,9103.67,12.36,3.778996531074979,True
9034.33,9034.33,12.36,0.0,False
3786.63,3786.63,12.36,0.0,False
-1.0,-1.0,15.0,-0.0,False
5741.66,5981.62,15.0,4.17927916316884,True
4605.54,4605.54,15.0,0.0,False
11423.33,12306.82,7.33,7.73408454452423,True
9443.0,9558.47,8.11,1.2228105474954925,True
7632.22,7632.22,8.11,0.0,False
17287.92,18040.38,11.89,4.352518984354409,True
12237.59,12345.61,11.89,0.8826901375189106,True
5568.75,5568.75,12.76,0.0,False
11700.98,11700.98,12.76,0.0,False
2936.49,2936.49,13.93,0.0,False
2958.04,2958.04,13.93,0.0,False
-1.0,-1.0,13.93,-0.0,False
2090.62,2157.24,13.93,3.186614497134816,True
16437.93,16467.3,13.43,0.17867213207501784,True
-1.0,-1.0,13.43,-0.0,False
4732.8,4748.2,7.44,0.32538877620012757,True
5071.07,5071.07,7.44,0.0,False
11144.3,11681.3,7.44,4.818606821424406,True
-1.0,-1.0,9.72,-0.0,False
12745.0,13086.1,9.72,2.6763436641820353,True
4531.4,4531.4,9.72,0.0,False
11269.72,11269.72,5.17,0.0,False
3565.95,3565.95,5.17,0.0,False
8543.4,8796.63,13.86,2.964042418709174,True
5758.67,5758.67,11.23,0.0,False
4713.35,4713.35,10.4,0.0,False
2718.59,2718.59,10.4,0.0,False
8311.16,8311.16,6.68,0.0,False
11482.76,11544.34,14.02,0.5362822178639972,True
-1.0,-1.0,13.08,-0.0,False
13596.75,14211.89,8.1,4.524169378711821,True
13667.34,13813.53,8.1,1.0696302279741376,True
14275.58,14452.96,8.1,1.2425414589109458,True
5028.95,5028.95,6.4,0.0,False
5509.96,5689.86,7.45,3.2649964791032904,True
-1.0,-1.0,7.45,-0.0,False
9466.82,9800.54,12.02,3.5251541700381037,True
4251.66,4251.66,12.02,0.0,False
4648.32,5518.3,12.02,18.71600922483823,True
17230.08,18177.52,12.02,5.498755664512286,True
7639.32,7639.32,5.68,0.0,False
8232.32,8232.32,5.68,0.0,False
7804.2,7804.2,5.68,0.0,False
-1.0,-1.0,10.08,-0.0,False
15114.79,15114.79,10.08,0.0,False
2319.62,2319.62,10.08,0.0,False
8536.05,8865.67,10.08,3.8615050286725223,True
10886.83,10886.83,13.83,0.0,False
12520.17,12772.92,13.83,2.018742557010009,True
9205.23,9735.02,8.69,5.75531518495465,True
6398.0,6398.0,8.69,0.0,False
14778.41,15006.92,8.69,1.5462421194160958,True
-1.0,-1.0,8.69,-0.0,False
6947.67,6947.67,11.47,0.0,False
-1.0,-1.0,11.47,-0.0,False
5218.78,5218.78,11.47,0.0,False
-1.0,-1.0,10.9,-0.0,False
12098.23,12614.19,10.9,4.264756084154467,True
4573.29,4628.32,11.61,1.2032912848299528,True
4561.11,4787.89,11.61,4.972035315964769,True
10569.42,10959.97,11.91,3.695093959744236,True
9042.43,9310.77,9.75,2.967565134593247,True
-1.0,-1.0,9.75,-0.0,False
14973.45,15026.59,6.14,0.3548948305166773,True
11485.92,11620.66,6.14,1.173088442197053,True
-1.0,-1.0,6.14,-0.0,False
11926.49,11949.85,6.14,0.19586651227645838,True
14741.27,14979.05,10.33,1.613022487207675,True
3602.4,3602.4,10.33,0.0,False
9817.37,9817.37,12.03,0.0,False
6896.76,6896.76,12.03,0.0,False
-1.0,-1.0,12.03,-0.0,False
1920.14,2245.63,12.03,16.95136812940723,True
15014.87,15459.21,10.54,2.9593329812379214,True
13301.87,13560.82,10.54,1.9467187696165944,True
2439.54,2439.54,5.5,0.0,False
11056.79,11056.79,5.5,0.0,False
14252.01,14252.01,5.5,0.0,False
12643.2,13375.89,10.93,5.79513097949885,True
10506.18,10893.79,10.93,3.6893523621335307,True
6677.03,7057.37,10.93,5.696245186857033,True
653.74,653.74,5.95,0.0,False
5344.74,5361.56,5.95,0.3147019312445623,True
-1.0,-1.0,5.95,-0.0,False
2517.75,2517.75,8.16,0.0,False
18942.51,19450.85,8.16,2.6835936737000545,True
10291.56,10445.21,8.16,1.4929709392939423,True
3169.02,3169.02,8.16,0.0,False
13772.0,13772.0,13.94,0.0,False
16472.66,17046.13,13.94,3.4813442394853116,True
4611.87,4611.87,14.68,0.0,False
2889.44,3205.58,14.96,10.94122044409989,True
9689.33,9938.29,14.96,2.5694243048797074,True
3798.03,3798.03,14.96,0.0,False
11433.83,11814.89,14.96,3.3327415223070442,True
12491.87,12910.11,12.26,3.3480976026807814,True
4726.7,4726.7,12.26,0.0,False
12419.83,12853.65,12.26,3.4929624640594894,True
6594.5,6611.56,8.61,0.2587004321783365,True
15222.15,15445.76,8.61,1.4689777725222821,True
3933.53,3933.53,10.72,0.0,False
-1.0,-1.0,11.21,-0.0,False
10727.69,10727.69,13.8,0.0,False
9858.19,9942.39,13.8,0.8541121646062706,True
11140.64,11359.06,13.8,1.9605695902569338,True
-1.0,-1.0,14.28,-0.0,False
5466.71,5466.71,14.28,0.0,False
1958.85,1958.85,14.28,0.0,False
3906.11,3906.11,14.28,0.0,False
-1.0,-1.0,12.35,-0.0,False
10909.43,11295.3,7.15,3.5370317239305717,True
10140.92,10140.92,7.15,0.0,False
12569.57,12675.81,8.46,0.8452158665729996,True
13595.29,13736.41,8.46,1.038006544913709,True
-1.0,-1.0,8.46,-0.0,False
15669.55,15695.85,8.46,0.16784145045646554,True
-1.0,-1.0,13.21,-0.0,False
18026.7,18296.26,13.21,1.4953374716392778,True
11808.72,11827.2,13.21,0.1564945226917175,True
4653.2,4653.2,13.21,0.0,False
11970.29,11999.51,6.2,0.24410436171554192,True
-1.0,-1.0,6.2,-0.0,False
7412.57,7412.57,6.2,0.0,False
2354.66,2354.66,13.05,0.0,False
8796.29,9196.91,7.49,4.5544201021112185,True
18457.91,18701.7,7.49,1.3207887566902259,True
-1.0,-1.0,11.47,-0.0,False
6984.56,6984.56,11.47,0.0,False
6691.63,6691.63,11.47,0.0,False
16396.91,17352.49,10.58,5.82780536088813,True
17055.85,17055.85,10.58,0.0,False
9569.05,10260.68,10.58,7.227781232201745,True
14309.84,14309.84,7.01,0.0,False
12498.91,12498.91,7.01,0.0,False
-1.0,-1.0,13.38,-0.0,False
1594.63,1594.63,13.38,0.0,False
6217.26,6351.47,13.38,2.158667966274533,True
14680.07,14762.87,14.46,0.5640300080313043,True
17093.35,17578.03,14.46,2.8354886549447613,True
-1.0,-1.0,14.46,-0.0,False
-1.0,-1.0,11.57,-0.0,False
12651.63,12666.51,11.57,0.11761330358223422,True
16911.22,17186.7,11.57,1.6289776846377704,True
9425.62,9425.62,6.12,0.0,False
-1.0,-1.0,14.45,-0.0,False
6348.7,6348.7,14.45,0.0,False
11597.25,11601.66,14.45,0.03802625622453474,True
8089.56,8660.18,14.45,7.053782900429688,True
13048.44,13048.44,7.53,0.0,False
11893.05,11893.05,7.53,0.0,False
8668.0,8780.52,14.85,1.2981079833871763,True
13454.17,13828.96,14.85,2.7856790868555925,True
5637.15,5637.15,14.85,0.0,False
-1.0,-1.0,14.85,-0.0,False
-1.0,-1.0,12.32,-0.0,False
4823.68,4823.68,11.86,0.0,False
-1.0,-1.0,5.07,-0.0,False
27830.65,28187.35,5.07,1.2816804494325396,True
3429.13,3429.13,8.72,0.0,False
10308.52,10812.86,8.72,4.892457889202332,True
6743.55,6743.55,13.95,0.0,False
15901.13,16380.57,12.37,3.015131629010017,True
563.14,563.14,12.37,0.0,False
10589.16,10974.84,12.37,3.6422152465351387,True
6227.35,6302.29,12.37,1.203401125679456,True
11016.13,11016.13,8.24,0.0,False
12516.9,13000.08,6.7,3.8602209812333745,True
8796.08,8923.7,6.7,1.4508735709543432,True
12024.32,12227.31,6.7,1.6881619916968258,True
8032.33,8032.33,5.03,0.0,False
-1.0,-1.0,5.03,-0.0,False
10603.96,10603.96,5.03,0.0,False
-1.0,-1.0,14.98,-0.0,False
2567.75,2567.75,8.51,0.0,False
5256.03,5677.03,8.51,8.009847736789935,True
1843.79,1843.79,8.51,0.0,False
18703.98,20005.36,8.51,6.957770485212243,True
12771.29,13062.36,13.63,2.2790963168168576,True
-1.0,-1.0,13.63,-0.0,False
14650.03,14916.36,13.63,1.8179484956686092,True
2139.08,2162.57,11.16,1.0981356471006338,True
-1.0,-1.0,11.16,-0.0,False
-1.0,-1.0,11.16,-0.0,False
10928.96,10938.68,11.16,0.08893801423009294,True
9642.9,9642.9,5.47,0.0,False
4201.87,4201.87,5.47,0.0,False
4476.43,4476.43,13.2,0.0,False
13366.39,13373.3,13.2,0.05169683063265291,True
14481.34,14481.34,13.2,0.0,False
11702.9,11858.94,9.52,1.3333447265207843,True
9655.96,9768.96,9.52,1.1702616829398633,True
4795.93,4795.93,6.34,0.0,False
-1.0,-1.0,6.34,-0.0,False
4149.17,4149.17,8.38,0.0,False
12721.4,12857.42,8.38,1.069221940981342,True
-1.0,-1.0,8.38,-0.0,False
15187.42,15406.36,8.38,1.441587840462702,True
5350.28,5350.28,5.96,0.0,False
8897.26,8897.26,5.96,0.0,False
4609.95,4609.95,5.96,0.0,False
11935.73,12058.82,7.08,1.031273328066236,True
15083.44,15197.48,7.08,0.7560609516131536,True
10115.64,10356.06,7.08,2.376715660106529,True
4055.48,4055.48,5.63,0.0,False
10138.57,10138.57,5.63,0.0,False
5273.94,5273.94,5.63,0.0,False
4534.56,4766.9,13.22,5.123760629476712,True
11472.79,12023.99,13.22,4.804411132775888,True
15648.83,15782.89,13.22,0.8566774640660003,True
-1.0,-1.0,8.21,-0.0,False
15014.3,15362.82,8.21,2.3212537381030116,True
20432.54,20432.54,9.35,0.0,False
-1.0,-1.0,9.35,-0.0,False
8940.31,8940.31,14.1,0.0,False
8217.8,9037.42,14.1,9.9737155929811,True
6985.59,6985.59,7.69,0.0,False
13721.9,13721.9,7.69,0.0,False
2727.79,2727.79,7.69,0.0,False
5858.9,5858.9,12.6,0.0,False
2838.75,2838.75,12.6,0.0,False
6599.97,6599.97,12.6,0.0,False
17627.34,17627.34,12.6,0.0,False
12580.75,12580.75,11.22,0.0,False
-1.0,-1.0,14.24,-0.0,False
11243.58,11650.96,14.24,3.623223208266399,True
11291.53,11348.2,14.24,0.5018806131675696,True
7689.41,7944.11,14.24,3.3123477614017176,True
13887.56,14650.09,10.74,5.490741354132768,True
9115.84,9441.24,10.74,3.5696106996173658,True
8945.21,9788.89,10.74,9.431639950319784,True
7706.18,7711.59,10.74,0.07020339519709966,True
10143.53,10143.53,8.68,0.0,False
2122.48,2122.48,8.68,0.0,False
11282.85,11356.14,8.68,0.6495699224929787,True
14564.41,15103.34,8.68,3.7003215372267078,True
14320.41,14854.45,14.85,3.729222836497006,True
9695.82,9864.7,14.85,1.7417815099702865,True
11844.77,12773.44,10.75,7.840337971948802,True
5830.38,5830.38,7.75,0.0,False
8086.68,8086.68,7.75,0.0,False
10030.99,10554.69,10.7,5.220820676722844,True
-1.0,-1.0,10.7,-0.0,False
9549.9,9725.99,10.7,1.8438936533366856,True
-1.0,-1.0,8.01,-0.0,False
10240.19,10240.19,8.01,0.0,False
12759.23,13414.89,6.84,5.138711348568839,True
-1.0,-1.0,6.84,-0.0,False
3088.32,3425.91,6.84,10.93118588747279,True
8646.69,8646.69,10.0,0.0,False
15345.42,15789.94,10.0,2.896760075644723,True
9885.61,10218.54,10.61,3.3678245449699133,True
8836.18,8836.18,10.61,0.0,False
-1.0,-1.0,10.61,-0.0,False
18230.65,18797.73,7.36,3.110585744337136,True
-1.0,-1.0,7.36,-0.0,False
5350.15,5350.15,13.23,0.0,False
-1.0,-1.0,13.23,-0.0,False
5205.08,5363.13,13.23,3.036456692308287,True
4260.4,4260.4,6.83,0.0,False
-1.0,-1.0,5.05,-0.0,False
6454.33,6663.14,12.84,3.2351924986791873,True
12179.81,12180.55,12.19,0.006075628437551832,True
6563.45,6563.45,12.19,0.0,False
9631.9,9631.9,9.16,0.0,False
-1.0,-1.0,9.16,-0.0,False
-1.0,-1.0,9.16,-0.0,False
7871.51,7871.51,9.16,0.0,False
4775.17,5054.75,11.2,5.854870088394757,True
15305.32,15729.34,11.2,2.7704092433219327,True
11257.62,11257.62,11.2,0.0,False
5420.8,5420.8,11.2,0.0,False
6959.01,6959.01,6.83,0.0,False
2768.1,2768.1,7.86,0.0,False
6835.75,6835.75,7.86,0.0,False
18663.09,18825.56,7.86,0.8705418020274305,True
16795.52,17606.5,10.14,4.828549517966693,True
7074.79,7205.07,9.8,1.84146808597852,True
9290.5,9290.5,10.23,0.0,False
-1.0,-1.0,10.23,-0.0,False
6805.31,7130.1,10.23,4.772596692876592,True
6063.35,6063.35,7.76,0.0,False
-1.0,-1.0,7.76,-0.0,False
1964.48,1964.48,5.27,0.0,False
-1.0,-1.0,5.27,-0.0,False
2568.38,2568.38,5.27,0.0,False
8479.77,8479.77,5.27,0.0,False
12760.29,12760.29,11.75,0.0,False
7576.88,7596.44,11.75,0.2581537519401058,True
13001.43,13107.45,12.3,0.8154487621746257,True
15020.83,15060.15,12.3,0.2617698223067547,True
10778.38,11141.89,12.3,3.372584748357362,True
16711.82,16798.72,5.5,0.5199912397333233,True
9255.88,9255.88,5.5,0.0,False
16923.3,16923.3,6.27,0.0,False
10130.57,10130.57,6.27,0.0,False
3971.11,3971.11,6.27,0.0,False
-1.0,-1.0,6.27,-0.0,False
6767.74,6767.74,12.82,0.0,False
8946.14,9016.07,12.82,0.7816779080139623,True
9781.86,9921.14,12.82,1.423860083869518,True
4248.2,4248.2,12.82,0.0,False
2528.72,2528.72,6.28,0.0,False
5060.1,5060.1,6.28,0.0,False
10756.55,10756.55,6.28,0.0,False
5242.74,5242.74,6.23,0.0,False
4380.32,4380.32,6.23,0.0,False
-1.0,-1.0,12.68,-0.0,False
9689.11,10168.57,12.68,4.948442116974615,True
4672.54,4672.54,12.68,0.0,False
17988.57,18082.93,13.65,0.5245553148471533,True
17627.93,17883.79,13.65,1.4514466531237677,True
4498.01,4498.01,13.65,0.0,False
13358.31,13718.11,8.46,2.6934544863833905,True
8750.63,8794.84,8.46,0.5052207669619325,True
15599.56,15599.56,8.46,0.0,False
-1.0,-1.0,8.46,-0.0,False
15678.84,15999.76,14.67,2.046835097494458,True
6951.49,7236.35,7.75,4.097826509136899,True
5833.36,5833.36,7.75,0.0,False
15637.9,15725.7,7.75,0.5614564615453552,True
11525.38,11631.84,7.75,0.9237005634521461,True
8909.96,9055.7,6.0,1.635697578889261,True
6774.23,6774.23,8.87,0.0,False
1935.15,1935.15,8.87,0.0,False
15326.5,15691.86,10.97,2.383844974390765,True
9399.43,9399.43,10.97,0.0,False
11049.53,11509.23,10.97,4.1603579518766765,True
10746.83,10944.16,10.97,1.8361693634308902,True
10272.65,10504.82,5.99,2.2600789474965084,True
16808.58,16941.83,5.99,0.7927498932093013,True
13833.53,14119.91,5.99,2.07018743588946,True
7363.03,7363.03,5.53,0.0,False
-1.0,-1.0,5.53,-0.0,False
12612.98,12612.98,10.15,0.0,False
11907.99,12231.39,10.15,2.715823577278782,True
-1.0,-1.0,13.1,-0.0,False
-1.0,-1.0,13.1,-0.0,False
16866.38,16958.02,8.15,0.5433293925548898,True
13852.65,14214.47,8.15,2.6119190191046457,True
-1.0,-1.0,5.62,-0.0,False
2732.88,2732.88,5.62,0.0,False
7617.56,7617.56,6.17,0.0,False
16118.76,16517.74,6.17,2.4752524387732144,True
-1.0,-1.0,6.17,-0.0,False
-1.0,-1.0,6.17,-0.0,False
4181.75,4181.75,13.36,0.0,False
3740.37,3740.37,13.36,0.0,False
16465.86,17699.32,13.36,7.491014742017721,True
11661.57,11802.42,12.94,1.2078133561776019,True
12184.48,12570.16,12.94,3.1653382007274855,True
11080.65,11386.76,12.94,2.762563568021737,True
14259.34,14847.41,12.94,4.124103920658317,True
5115.91,5645.29,14.88,10.34771917410588,True
13333.74,13697.2,14.88,2.725866861060745,True
7137.5,7374.14,14.88,3.315446584938709,True
13192.26,13862.4,8.78,5.079796789935912,True
14046.07,14046.07,8.78,0.0,False
-1.0,-1.0,8.78,-0.0,False
9545.19,10457.67,13.96,9.559579222624166,True
8946.25,9575.47,13.96,7.033337990778252,True
-1.0,-1.0,13.96,-0.0,False
3945.9,3954.06,13.96,0.20679692845738243,True
8732.42,8777.26,8.7,0.5134888152425118,True
5420.04,5420.04,8.7,0.0,False
-1.0,-1.0,8.7,-0.0,False
19663.97,19902.35,9.54,1.2122679194486026,True
5145.92,5145.92,9.54,0.0,False
9655.15,10174.7,9.54,5.3810660631890865,True
12629.84,13144.18,11.66,4.07241896967816,True
7386.49,7386.49,8.69,0.0,False
7140.77,7140.77,13.68,0.0,False
11923.65,12241.52,13.68,2.665878317461522,True
7584.09,7584.09,11.5,0.0,False
11684.83,11904.79,11.5,1.8824407372636225,True
12835.6,12991.02,11.5,1.2108510704602828,True
5608.93,5608.93,11.5,0.0,False
10803.74,10845.86,9.8,0.3898649911975001,True
15583.9,15620.5,8.8,0.23485776987788912,True
-1.0,-1.0,8.8,-0.0,False
10643.85,11213.11,8.8,5.348252746891399,True
4383.4,4383.4,8.8,0.0,False
12203.91,12258.54,12.84,0.447643419199265,True
12685.41,13001.23,10.24,2.489631789591347,True
17990.55,18303.58,10.24,1.7399690393012024,True
15786.65,16059.76,10.24,1.7300060494151743,True
8377.21,8822.84,10.86,5.31955149745561,True
7356.92,7356.92,10.86,0.0,False
15685.35,16040.67,7.54,2.2652985110309922,True
5599.46,5599.46,7.54,0.0,False
-1.0,-1.0,5.62,-0.0,False
16463.78,17122.93,11.68,4.003637074839444,True
17939.89,18019.46,11.68,0.4435367217970662,True
5383.32,5501.82,11.68,2.201243842090012,True
8872.88,8872.88,7.35,0.0,False
4794.89,4794.89,7.35,0.0,False
15467.89,15657.69,6.64,1.2270581184634821,True
7799.27,7799.27,6.64,0.0,False
3703.3,3703.3,8.03,0.0,False
15660.27,15660.27,6.62,0.0,False
14965.31,15040.99,6.62,0.5057028554704199,True
8108.5,8108.5,6.62,0.0,False
1347.67,1347.67,6.62,0.0,False
-1.0,-1.0,5.4,-0.0,False
18260.44,18479.52,5.4,1.199752032262102,True
4943.87,4952.57,5.4,0.1759755009739297,True
15176.84,15176.84,5.4,0.0,False
13562.15,13562.15,6.12,0.0,False
12452.29,12452.29,13.39,0.0,False
-1.0,-1.0,13.39,-0.0,False
9760.0,9760.0,13.39,0.0,False
14063.09,14338.88,7.25,1.961091054668633,True
15091.7,15091.7,7.25,0.0,False
13323.06,13323.06,7.25,0.0,False
16094.93,16554.38,7.25,2.8546256491951234,True
8206.1,8206.1,10.4,0.0,False
